coach_id,coach_name,team_id,team_name,games_played,win,draw,loss,points,goals_for,goals_against,goal_difference,xg_for,xg_against,xg_diff,xg_non_penalty_diff,xg_open_play_diff,xg_set_play_diff,field_tilt,shot_share
25941,Nuno Espirito Santo,8586,Spurs,10,0.5,0.0,0.5,1.5,0.9,1.6,-0.7000000000000001,1.0050000000000001,1.425,-0.42000000000000004,-0.42000000000000004,-0.418,-0.004000000000000006,0.416918400272764,0.4163791213738158
24347,Graham Potter,10204,Brighton,43,0.37209302325581395,0.3488372093023256,0.27906976744186046,1.4651162790697674,1.2093023255813953,1.1162790697674418,0.09302325581395343,1.3383720930232557,1.1672093023255814,0.17116279069767437,0.06139534883720926,0.07441860465116276,-0.013023255813953492,0.5247889870740923,0.5138171044879755
43009,Oliver Glasner,9826,C Palace,71,0.38028169014084506,0.323943661971831,0.29577464788732394,1.4647887323943662,1.4366197183098592,1.2394366197183098,0.19718309859154948,1.61,1.2952112676056338,0.3147887323943662,0.2595774647887324,0.2312676056338028,0.028028169014084506,0.4905606116728659,0.518965847612064
24151,Ole Gunnar Solskjær,10260,Man U,12,0.4166666666666667,0.16666666666666666,0.4166666666666667,1.4166666666666667,1.6666666666666667,1.75,-0.08333333333333326,1.5283333333333333,1.5916666666666668,-0.06333333333333334,0.0025000000000000022,0.08750000000000001,-0.08416666666666668,0.5304158582036668,0.5126305207551914
25941,Nuno Espirito Santo,10203,Nottm For,58,0.39655172413793105,0.22413793103448276,0.3793103448275862,1.4137931034482758,1.5,1.4827586206896552,0.01724137931034475,1.2948275862068965,1.3641379310344828,-0.06931034482758622,-0.0286206896551724,-0.013793103448275869,-0.013620689655172418,0.4291767204941627,0.4683999395975652
33877,Mike Jackson,8191,Burnley,8,0.375,0.25,0.375,1.375,1.125,1.125,0.0,1.5350000000000001,1.54,-0.004999999999999977,-0.004999999999999963,-0.25875,0.25,0.4553097542079305,0.472924336830413
292198,Ange Postecoglou,8586,Spurs,76,0.40789473684210525,0.14473684210526316,0.4473684210526316,1.368421052631579,1.8157894736842106,1.6578947368421053,0.1578947368421053,1.6926315789473683,1.6964473684210528,-0.003815789473684211,0.037763157894736846,0.14710526315789474,-0.10907894736842104,0.5462130101556394,0.5181693191840309
164124,Marco Silva,9879,Fulham,133,0.38345864661654133,0.21052631578947367,0.40601503759398494,1.3609022556390977,1.4360902255639099,1.4586466165413534,-0.022556390977443552,1.281654135338346,1.52796992481203,-0.24631578947368418,-0.20481203007518797,-0.11390977443609022,-0.09090225563909775,0.4831174587889112,0.49332941454864854
42044,Roberto De Zerbi,10204,Brighton,67,0.3582089552238806,0.2835820895522388,0.3582089552238806,1.3582089552238805,1.6417910447761195,1.6119402985074627,0.029850746268656803,1.7040298507462688,1.4625373134328357,0.2414925373134328,0.33567164179104475,0.3038805970149254,0.032238805970149255,0.5677599862519337,0.5714816429368303
11238,Thomas Frank,8586,Spurs,20,0.35,0.3,0.35,1.35,1.4,1.2,0.19999999999999996,0.9675,1.2834999999999999,-0.316,-0.27649999999999997,-0.29799999999999993,0.025,0.48666322035319237,0.4681640966987077
396454,Julen Lopetegui,8602,Wolves,23,0.391304347826087,0.17391304347826086,0.43478260869565216,1.3478260869565217,1.0,1.4782608695652173,-0.4782608695652173,0.97,1.7778260869565217,-0.8078260869565217,-0.7734782608695652,-0.6069565217391305,-0.16652173913043478,0.3636782177248923,0.3947048513924252
33025,Andoni Iraola,8678,Bournemouth,96,0.34375,0.2916666666666667,0.3645833333333333,1.3229166666666667,1.4895833333333333,1.5729166666666667,-0.08333333333333348,1.5961458333333332,1.4421875,0.15395833333333334,0.1621875,0.09864583333333332,0.06385416666666666,0.5065758891357733,0.5310894846778017
11238,Thomas Frank,9937,Brentford,152,0.35526315789473684,0.25,0.39473684210526316,1.3157894736842106,1.5,1.4736842105263157,0.026315789473684292,1.49,1.4040131578947368,0.08598684210526317,0.018421052631578953,-0.14907894736842106,0.16664473684210526,0.4786522815477591,0.4448858380820306
78626,David Moyes,8654,West Ham,114,0.35964912280701755,0.21929824561403508,0.42105263157894735,1.2982456140350878,1.4210526315789473,1.5789473684210527,-0.1578947368421053,1.3657894736842104,1.5878070175438597,-0.22201754385964914,-0.20114035087719298,-0.24956140350877193,0.047982456140350876,0.426923848335556,0.4509475251958865
24347,Graham Potter,8455,Chelsea,22,0.3181818181818182,0.3181818181818182,0.36363636363636365,1.2727272727272727,0.9545454545454546,0.9545454545454546,0.0,1.2936363636363637,1.231818181818182,0.0618181818181818,-0.0090909090909091,0.0459090909090909,-0.055,0.5454837078921752,0.5261046676769123
1009768,Bruno Lage,8602,Wolves,44,0.36363636363636365,0.18181818181818182,0.45454545454545453,1.2727272727272727,0.8636363636363636,1.0227272727272727,-0.15909090909090906,1.0020454545454547,1.5045454545454546,-0.5025,-0.3411363636363636,-0.23522727272727273,-0.10545454545454545,0.45616675218298347,0.4482176987541621
98908,Roy Hodgson,9826,C Palace,33,0.3333333333333333,0.2727272727272727,0.3939393939393939,1.2727272727272727,1.3333333333333333,1.5454545454545454,-0.21212121212121215,1.2384848484848483,1.2557575757575756,-0.01727272727272729,-0.016969696969696968,-0.010909090909090905,-0.005151515151515149,0.5071465966488922,0.5246242370374155
11754,Ruben Amorim,10260,Man U,47,0.3191489361702128,0.2765957446808511,0.40425531914893614,1.2340425531914894,1.4042553191489362,1.5319148936170213,-0.12765957446808507,1.5263829787234042,1.377872340425532,0.14851063829787234,0.08127659574468085,0.08936170212765956,-0.007021276595744671,0.5413470128079045,0.5583450979421748
24581,Sean Dyche,10203,Nottm For,13,0.38461538461538464,0.07692307692307693,0.5384615384615384,1.2307692307692308,1.2307692307692308,1.4615384615384615,-0.23076923076923062,1.2223076923076923,1.183846153846154,0.03846153846153844,-0.02230769230769231,-0.03153846153846153,0.006923076923076916,0.478263569722447,0.5119212992067683
396454,Julen Lopetegui,8654,West Ham,19,0.3157894736842105,0.2631578947368421,0.42105263157894735,1.2105263157894737,1.1578947368421053,1.7894736842105263,-0.631578947368421,1.4473684210526316,1.7294736842105263,-0.2821052631578947,-0.40684210526315784,-0.4610526315789474,0.053157894736842105,0.4420502667011373,0.46870307656938337
30618,Steven Gerrard,10252,A Villa,37,0.32432432432432434,0.21621621621621623,0.4594594594594595,1.1891891891891893,1.1891891891891893,1.2702702702702702,-0.08108108108108092,1.2475675675675677,1.2181081081081082,0.02945945945945948,0.09324324324324328,0.10459459459459458,-0.009459459459459458,0.508857908652785,0.5168437277090039
160448,Ryan Mason,8586,Spurs,6,0.3333333333333333,0.16666666666666666,0.5,1.1666666666666667,2.0,2.0,0.0,1.7816666666666665,1.4166666666666667,0.365,0.36333333333333334,0.31666666666666665,0.05166666666666666,0.39137894284072655,0.48668553668553666
160770,Brendan Rodgers,8197,Leicester,66,0.3181818181818182,0.21212121212121213,0.4696969696969697,1.1666666666666667,1.5303030303030303,1.6363636363636365,-0.10606060606060619,1.2606060606060607,1.64,-0.3793939393939394,-0.2837878787878788,-0.09106060606060605,-0.19272727272727272,0.4257414223744818,0.4289950002629299
24581,Sean Dyche,8668,Everton,74,0.28378378378378377,0.3108108108108108,0.40540540540540543,1.162162162162162,1.0,1.3918918918918919,-0.3918918918918919,1.325,1.539864864864865,-0.2148648648648649,-0.11891891891891893,-0.2410810810810811,0.12135135135135133,0.43991760544809533,0.4754474057330514
34942,Patrick Vieira,9826,C Palace,63,0.25396825396825395,0.38095238095238093,0.36507936507936506,1.1428571428571428,1.0793650793650793,1.2222222222222223,-0.14285714285714302,1.1111111111111112,1.2134920634920636,-0.10238095238095235,-0.14015873015873012,-0.03349206349206347,-0.10698412698412699,0.45507298072351704,0.4606429766925826
23646,Dean Smith,8197,Leicester,8,0.25,0.375,0.375,1.125,1.375,2.0,-0.625,1.9,1.88625,0.01375000000000004,-0.18124999999999997,0.04124999999999997,-0.22124999999999997,0.41151830469029715,0.38710140101850604
849545,Daniel Farke,8463,Leeds,20,0.25,0.35,0.4,1.1,1.3,1.65,-0.34999999999999987,1.4525000000000001,1.4465,0.005999999999999994,0.005999999999999961,-0.1465,0.14800000000000005,0.5098062102201293,0.5116111940175886
282115,Vitor Pereira,8602,Wolves,32,0.3125,0.15625,0.53125,1.09375,1.15625,1.59375,-0.4375,1.1500000000000001,1.3765625,-0.2265625,-0.1528125,-0.02062499999999999,-0.1328125,0.4604586123379861,0.48441158083985314
24393,Gary O'Neil,8678,Bournemouth,34,0.29411764705882354,0.17647058823529413,0.5294117647058824,1.0588235294117647,1.0294117647058822,1.6176470588235294,-0.5882352941176472,1.1255882352941178,1.731470588235294,-0.6058823529411764,-0.44323529411764706,-0.35294117647058826,-0.09,0.4080727724300682,0.37545162837363755
24393,Gary O'Neil,8602,Wolves,53,0.2830188679245283,0.18867924528301888,0.5283018867924528,1.0377358490566038,1.3773584905660377,1.8867924528301887,-0.509433962264151,1.2126415094339622,1.7507547169811322,-0.5381132075471698,-0.43415094339622645,-0.3658490566037736,-0.06886792452830187,0.4132017702924419,0.43795057246500985
69655,Jesse Marsch,8463,Leeds,31,0.25806451612903225,0.25806451612903225,0.4838709677419355,1.032258064516129,1.2580645161290323,1.7096774193548387,-0.4516129032258065,1.3316129032258064,1.5025806451612902,-0.17096774193548386,-0.19612903225806452,-0.1941935483870968,-0.0009677419354838861,0.487513365278038,0.47895507176360647
32057,Tony Roberts,8602,Wolves,1,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.02,1.73,0.29000000000000004,1.08,0.6299999999999999,0.44999999999999996,0.30434782608695654,0.42424242424242425
687658,Francisco Ayestaran,10252,A Villa,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.85,1.31,-0.4600000000000001,-0.4600000000000001,-0.3600000000000001,-0.1,0.4,0.5
1331111,Björn Hamberg,10204,Brighton,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.11,1.44,-0.32999999999999985,-0.32999999999999985,-0.10999999999999988,-0.22,0.543859649122807,0.4827586206896552
1823023,Calum McFarlane,8455,Chelsea,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.73,0.99,0.74,0.74,0.98,-0.23,0.3137254901960784,0.36363636363636365
74403,Bruno Saltor,8455,Chelsea,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.17,0.35,1.8199999999999998,1.8199999999999998,1.8399999999999999,-0.01999999999999999,0.5853658536585366,0.631578947368421
1411011,Rene Maric,8463,Leeds,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.37,2.25,-1.88,-1.88,-1.5999999999999999,-0.27999999999999997,0.34782608695652173,0.24
24347,Graham Potter,8654,West Ham,23,0.2608695652173913,0.21739130434782608,0.5217391304347826,1.0,1.173913043478261,1.565217391304348,-0.3913043478260869,1.0443478260869565,1.388695652173913,-0.3443478260869565,-0.3443478260869565,-0.0734782608695652,-0.26956521739130435,0.43148174474840395,0.42998299075450425
33668,Xisco Munoz,9817,Watford,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,1.0,1.0,1.4285714285714286,-0.4285714285714286,0.9971428571428571,1.4614285714285715,-0.4642857142857143,-0.3528571428571428,-0.058571428571428594,-0.2914285714285714,0.3963248956835452,0.40190771960958294
78630,Rafael Benitez,8668,Everton,19,0.2631578947368421,0.21052631578947367,0.5263157894736842,1.0,1.263157894736842,1.7894736842105263,-0.5263157894736843,1.1821052631578948,1.5242105263157895,-0.3421052631578948,-0.46684210526315795,-0.27631578947368424,-0.19,0.4781651580013066,0.48482640292487494
5303,Ralph Hasenhüttl,8466,Southampton,52,0.23076923076923078,0.3076923076923077,0.46153846153846156,1.0,1.0576923076923077,1.75,-0.6923076923076923,1.141923076923077,1.5351923076923077,-0.39326923076923076,-0.42365384615384616,-0.35211538461538466,-0.07230769230769231,0.473194185324659,0.49151866849763043
282411,Javi Gracia,8463,Leeds,11,0.2727272727272727,0.18181818181818182,0.5454545454545454,1.0,1.3636363636363635,2.5454545454545454,-1.1818181818181819,1.3063636363636364,2.0727272727272728,-0.7663636363636361,-0.6945454545454545,-0.6981818181818181,0.0018181818181817995,0.47297485393788463,0.47203174278854354
1061595,Steve Cooper,10203,Nottm For,55,0.21818181818181817,0.2909090909090909,0.4909090909090909,0.9454545454545454,1.0,1.7818181818181817,-0.7818181818181817,1.0654545454545454,1.6603636363636363,-0.5949090909090909,-0.5376363636363637,-0.4249090909090909,-0.11236363636363636,0.3865018482085714,0.41603709508201986
30631,Frank Lampard,8668,Everton,38,0.23684210526315788,0.21052631578947367,0.5526315789473685,0.9210526315789473,0.8947368421052632,1.5526315789473684,-0.6578947368421052,1.0347368421052632,1.653421052631579,-0.6186842105263157,-0.6397368421052632,-0.4823684210526316,-0.15763157894736843,0.4137562423683015,0.40033179909122313
23646,Dean Smith,10252,A Villa,11,0.2727272727272727,0.09090909090909091,0.6363636363636364,0.9090909090909091,1.2727272727272727,1.8181818181818181,-0.5454545454545454,1.049090909090909,1.4618181818181817,-0.4127272727272727,-0.4127272727272727,-0.30000000000000004,-0.11727272727272728,0.49479114614092884,0.4614859984282181
154305,Marcelo Bielsa,8463,Leeds,26,0.19230769230769232,0.3076923076923077,0.5,0.8846153846153846,1.1153846153846154,2.3076923076923075,-1.192307692307692,1.1976923076923076,1.9803846153846154,-0.7826923076923078,-0.7519230769230769,-0.6157692307692307,-0.13538461538461538,0.4712552592595446,0.46914296134300515
1061595,Steve Cooper,8197,Leicester,12,0.16666666666666666,0.3333333333333333,0.5,0.8333333333333334,1.25,1.9166666666666667,-0.6666666666666667,1.0308333333333333,1.9425,-0.9116666666666666,-0.9775,-0.6225,-0.355,0.35706501208954317,0.35958852367459787
24581,Sean Dyche,8191,Burnley,30,0.13333333333333333,0.4,0.4666666666666667,0.8,0.8333333333333334,1.4666666666666666,-0.6333333333333332,0.955,1.5416666666666667,-0.5866666666666667,-0.508,-0.5559999999999999,0.049333333333333326,0.35760505479475185,0.3867859531926387
23336,Rob Edwards,8346,Luton,34,0.17647058823529413,0.23529411764705882,0.5882352941176471,0.7647058823529411,1.4705882352941178,2.2058823529411766,-0.7352941176470589,1.1429411764705881,2.1023529411764708,-0.9594117647058825,-0.981764705882353,-0.9102941176470588,-0.07176470588235295,0.4145713058579184,0.40498399175475236
24223,Scott Parker,8678,Bournemouth,4,0.25,0.0,0.75,0.75,0.5,4.0,-3.5,0.3325,1.7625,-1.43,-1.43,-1.1725,-0.2575,0.24421541102575584,0.2580237154150198
25941,Nuno Espirito Santo,8654,West Ham,16,0.125,0.3125,0.5625,0.6875,1.0625,1.875,-0.8125,1.0325,1.754375,-0.721875,-0.475625,-0.46187500000000004,-0.012499999999999999,0.3937315685181316,0.39293874630536485
35986,Graeme Jones,10261,Newcastle,3,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,-1.0,0.2866666666666666,1.9000000000000001,-1.6133333333333333,-1.0866666666666667,-1.2466666666666668,0.15333333333333332,0.34090244259178,0.2752380952380952
39027,Vincent Kompany,8191,Burnley,36,0.1388888888888889,0.2222222222222222,0.6388888888888888,0.6388888888888888,1.1111111111111112,2.0,-0.8888888888888888,1.078888888888889,1.9083333333333334,-0.8294444444444444,-0.7641666666666667,-0.5758333333333333,-0.18777777777777777,0.42009987099278034,0.42499878646228917
23646,Dean Smith,9850,Norwich,27,0.14814814814814814,0.18518518518518517,0.6666666666666666,0.6296296296296297,0.6666666666666666,2.1481481481481484,-1.4814814814814818,0.8796296296296297,2.0655555555555556,-1.1859259259259258,-0.9233333333333333,-0.77,-0.15703703703703706,0.3704150810514819,0.37071313714383236
1420233,Ruben Selles,8466,Southampton,16,0.125,0.25,0.625,0.625,1.125,2.0625,-0.9375,1.04125,2.0175,-0.97625,-1.025625,-0.81,-0.2125,0.3336036700545737,0.39268515666286063
24223,Scott Parker,8191,Burnley,20,0.15,0.15,0.7,0.6,1.0,1.95,-0.95,0.8925000000000001,1.9509999999999998,-1.0585,-0.9399999999999998,-0.6950000000000001,-0.2445,0.37538460034570614,0.3719308693988138
34602,Ruud van Nistelrooy,8197,Leicester,25,0.16,0.12,0.72,0.6,0.68,2.12,-1.44,0.7728,1.9024,-1.1296000000000002,-1.0664,-0.898,-0.17,0.3501034765624215,0.3404634935872219
1322897,Kieran McKenna,9902,Ipswich,38,0.10526315789473684,0.2631578947368421,0.631578947368421,0.5789473684210527,0.9473684210526315,2.1578947368421053,-1.210526315789474,0.9136842105263158,1.956578947368421,-1.042894736842105,-0.96,-0.8439473684210527,-0.11789473684210525,0.35843279077279316,0.385054623539034
192162,Steve Davis,8602,Wolves,7,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.5714285714285714,0.7142857142857143,2.142857142857143,-1.4285714285714284,1.1300000000000001,1.51,-0.3799999999999999,-0.49285714285714277,-0.4228571428571429,-0.06999999999999998,0.4294617930912398,0.46286482384226746
30631,Frank Lampard,8455,Chelsea,9,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.5555555555555556,1.0,1.8888888888888888,-0.8888888888888888,1.2977777777777777,1.9033333333333333,-0.6055555555555556,-0.5177777777777778,-0.41999999999999993,-0.10111111111111112,0.5510998051325313,0.4914343953069443
78620,Claudio Ranieri,9817,Watford,13,0.15384615384615385,0.07692307692307693,0.7692307692307693,0.5384615384615384,1.2307692307692308,2.3076923076923075,-1.0769230769230766,1.3953846153846154,1.97,-0.5746153846153846,-0.5138461538461538,-0.4984615384615384,-0.013846153846153841,0.3860311818073576,0.4649792819807812
98908,Roy Hodgson,9817,Watford,18,0.1111111111111111,0.16666666666666666,0.7222222222222222,0.5,0.6111111111111112,2.0555555555555554,-1.4444444444444442,0.8994444444444445,1.6527777777777777,-0.7533333333333334,-0.6216666666666666,-0.4872222222222223,-0.1338888888888889,0.377352761257013,0.3854169065803543
33781,Craig Bellamy,8191,Burnley,2,0.0,0.5,0.5,0.5,0.5,3.0,-2.5,1.01,1.6099999999999999,-0.5999999999999999,-0.20500000000000002,0.04499999999999993,-0.25,0.3371459694989107,0.35416666666666663
510644,Chris Wilder,8657,Sheff U,24,0.08333333333333333,0.20833333333333334,0.7083333333333334,0.4583333333333333,1.0,2.7083333333333335,-1.7083333333333335,1.1766666666666665,1.9258333333333333,-0.7491666666666666,-0.68375,-0.6045833333333334,-0.07749999999999999,0.3420368308775495,0.37813162880264706
849545,Daniel Farke,9850,Norwich,11,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.45454545454545453,0.45454545454545453,2.3636363636363638,-1.9090909090909092,0.8718181818181818,1.99,-1.1181818181818182,-1.1181818181818182,-0.9254545454545454,-0.19181818181818178,0.3171456489921271,0.395629513218446
23336,Rob Edwards,8602,Wolves,9,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.4444444444444444,0.7777777777777778,1.6666666666666667,-0.888888888888889,1.0,1.358888888888889,-0.35888888888888887,-0.4466666666666666,-0.4288888888888889,-0.01888888888888888,0.374631340990679,0.4031538376529851
78646,Steve Bruce,10261,Newcastle,8,0.0,0.375,0.625,0.375,1.25,2.375,-1.125,1.0325,1.995,-0.9625,-0.66625,-0.6875,0.01875,0.43499594988144974,0.4367970023397655
24034,Simon Rusk,8466,Southampton,8,0.0,0.375,0.625,0.375,0.375,1.5,-1.125,0.5375,1.9475,-1.41,-1.2125,-0.85375,-0.35875,0.30199512846171783,0.27757681371990583
23903,Nathan Jones,8466,Southampton,8,0.125,0.0,0.875,0.375,0.75,2.0,-1.25,0.99,1.38375,-0.39375000000000004,-0.39250000000000007,-0.47875,0.0875,0.4687254012628436,0.500931169682304
